,node,embedding
1711,3678,"[ 2.38399382 -0.88807896  0.13701683  0.60122908  0.0772557   0.25304678
 -0.23541768 -0.01269925 -1.27593482 -0.48146739  0.58332875  0.18798321
  0.91258975  0.04529852 -0.09647598  0.13637445 -0.09632222 -0.31718787
  0.22970389  0.35311128 -0.23429873  0.02453956  0.14003617 -0.33687051
 -0.48623093 -0.01992204  0.2764569  -0.15815885 -0.28830749 -0.31364075
  0.15412452  0.5464632 ]"
1712,1620,"[ 2.09380554  0.1482139  -0.09479931 -0.16280141  0.28872526 -0.19221641
 -0.45207662 -1.23576557 -0.90671015 -0.94423649 -0.05046003  0.22231892
 -0.20019302  0.09932693 -0.03636098  0.4862465  -0.19459252 -0.10805588
 -1.0597779   0.18481703  0.36006374  0.08955791 -0.13857009 -0.57143256
 -0.39345318 -0.18431213 -0.50360879 -0.6526414  -0.42335699 -0.56447007
  0.23722455 -0.58454111]"
1713,2578,"[ 6.48808334e+00 -7.46065935e-01 -3.92357686e-01  2.88273268e+00
  7.68885604e-01  7.08399060e-01  6.00162564e-01 -9.01520261e-01
  3.41369754e-01 -3.65618990e-01 -2.77817751e-01  9.65137944e-01
 -2.10904542e+00  5.47715296e-01  3.14956241e+00 -3.55872082e-02
  1.26224764e+00 -8.66536121e-01 -1.32537074e+00 -6.92754750e-01
  1.70931742e+00 -3.75601310e-02  3.19988761e-03  1.19040955e-01
  2.06411324e-01  1.11596030e+00 -5.31254674e-02 -1.32247568e+00
 -4.37271636e-01 -5.52809516e-01 -4.91096014e-01 -5.63762936e-01]"
1714,2829,"[ 3.91511235  0.08475553  0.22809562 -2.50133726 -0.05492909  2.04503722
  1.7464894  -0.21639342  1.2063978   0.56707522 -0.02014965  1.34659678
 -1.54393481  0.25421137 -0.87394878  0.10612525 -0.03842337 -0.34612467
 -0.47263106  0.59060725 -0.8091167  -0.89706566 -0.48064103 -1.18823443
 -0.39170116 -1.11023053  0.41519081  0.12334105 -0.19072583  0.13965688
  0.95271485  0.55573193]"
1715,178,"[ 2.77789749e+00 -6.24323747e-01 -5.65942606e-01 -5.70335426e-02
  2.17980793e-01  9.28285022e-02 -4.71204785e-01 -5.56800920e-01
 -3.31773621e-01 -1.37063541e-01  1.23295335e-01 -9.23996425e-02
  2.43577402e-01  3.25619791e-01 -1.74672658e-01 -6.78741247e-02
  4.17899835e-01  4.06616339e-01  1.07881740e-01 -6.19578911e-01
 -5.48371380e-01  4.44294450e-01 -3.28455524e-04  8.88985250e-02
 -2.12235795e-01 -3.42976137e-01 -5.03401872e-01 -2.38741145e-01
  1.48009360e-01  1.51020611e-01  3.47493460e-02 -2.02019832e-02]"
1716,397,"[ 2.26982589e+01 -1.45833509e-01  5.59823610e-01  1.86957618e+01
  2.67188394e+00 -1.52457473e+00  8.11703282e+00 -1.70629282e+00
 -1.03026439e-01 -2.92150444e+00 -2.66302718e+00  9.37822374e-01
  2.68488899e-01  5.74130613e-01  8.27173723e-01  3.37827753e-01
 -1.26328267e+00 -1.04133873e+00 -1.85903489e+00  9.90122308e-01
  8.88076854e-01 -1.43554986e+00  1.39749501e+00 -3.56965692e-01
  3.56540777e-01 -5.39808653e-01  1.20155929e+00 -3.35200728e+00
 -2.81736195e+00 -3.83410932e+00  7.45563811e-03 -2.88298354e+00]"
1717,5853,"[ 8.40783794  2.6671877   1.33471644  5.61673661 -2.37519284  0.41795647
  2.06613399  4.09205035  2.74149825  2.36588917 -4.99557974 -1.12328541
  2.48701704 -1.90705937 -0.1699892   2.68167608  2.05368931  0.51252819
 -1.40605018 -0.12768616  1.2899603   1.39480645 -1.21034407  0.2428568
  0.87489994  1.20154104 -0.18889324  1.2081829   1.92612802 -0.8922505
 -0.08142221 -0.70014345]"
1718,4854,"[ 7.68236649  1.63955426 -1.10294985 -2.004023    0.44917914  0.48604853
  1.61045854 -2.53254068  0.38951671 -2.6071437   0.5083735   0.38238068
  2.52717259 -1.4629616  -1.64693084  0.34486804 -0.56767865  0.28910334
  0.64912434 -0.06042619  0.7555988  -0.5724144  -0.90341809  0.54166788
  5.01431556  1.71376352  0.92831175  1.41640539  0.62056142 -1.10019405
 -0.96245126 -0.51657319]"
1719,440,"[ 3.85756712 -1.09947823 -0.62241014 -0.64341596  0.06442501  0.02246833
 -0.00861237 -1.31587012 -0.45733444 -1.42233234 -0.82784284  0.02332034
 -0.30501389  0.76858252 -0.81638433 -0.10069968 -0.47554913 -0.32359164
 -0.36326084 -0.02350725  0.99665235  0.31993663 -0.88787461 -0.43781388
  0.18313875 -0.32446114  0.25073412  0.31159003  0.39516702 -0.87638755
 -0.02241087 -0.52083677]"
1720,5611,"[16.86087853 -0.08632773 -1.05143622  9.87818028  1.13134203 -3.81299152
  2.37405873  0.11052116  0.5235867  -1.31499832 -2.06165491  0.40909812
 -1.61934773 -2.1980079   0.56716238 -0.50761415  0.65074979  1.63370465
  1.07911498 -0.6448549   0.44268522 -0.72627236 -0.35321784  2.63271995
  1.55011667  1.06818731 -0.70883067  0.29466523  0.53461476  1.40670116
 -2.03871567  1.75729934]"
1721,289,"[15.42603125 -1.33823672 -2.12406798 -1.78605912 -2.19429196  1.58767217
  0.11411143  3.67293465  1.76874724  2.40621314  1.82128597  0.52479466
  0.67008597 -0.86487615 -0.9140848   0.27134696 -2.07994233  0.69452272
 -0.99766866  0.94670799 -0.89588001 -1.02538659 -3.34404982 -2.53507776
  0.82420532  0.88738382  1.06533882 -1.47653178 -0.83769415  0.75065027
 -0.59964045  1.42620292]"
1722,103,"[ 1.86289554 -0.06413117 -0.55891009 -0.79191406 -0.55048823  0.309652
  0.05927149  0.02256253  0.17752146  0.44071472 -0.09732607 -0.07531032
 -0.29308466  0.22496046 -0.59164009 -0.50128196 -0.70930794  0.41192768
  0.32955549  0.29936993  0.45683557 -0.07687782 -0.60184873 -0.69013284
 -0.27598201  0.14566099  0.26948258  0.3317321  -0.1825387  -0.01656504
  0.17453375 -0.15251998]"
1723,1114,"[ 8.49066206 -0.84156541 -2.48911998 -2.42406312 -1.31749612  0.33221949
  1.28323863 -0.85110058  1.037245   -1.70371812  0.55701899  0.31722937
 -0.12822482  0.12372796 -2.94440138  0.43914116 -0.69515408  0.41578747
  2.02543278  0.19467129  1.61367253  0.5505981   0.23739737 -0.43572591
 -0.71082069 -0.59280181 -1.07942479 -0.21019394 -0.17262551 -0.42841992
 -1.30965352  0.76408656]"
1724,3352,"[ 43.11683352 -12.13189629   7.21986575  25.99268496  -2.37961822
   1.40796409   7.35352845   5.12368529   1.54596318   3.02977842
  -3.0646285    0.77103342   6.63873735  -4.53042731  -6.78400003
   0.28784859   1.78582529   3.06212951  -6.91605724   0.24714857
  -2.66734182   4.91941839   1.68564748   0.12348172   0.97627782
   4.15446536   0.06478095   9.07269064   2.94975603   3.47316334
   2.04626738   0.43589207]"
1725,6319,"[ 1.52784354 -0.05821226  1.89554568 -0.20588544 -0.01135504 -0.09535424
 -0.33240478 -0.07432325 -0.2470971  -0.23130205 -0.22854378 -0.6124243
 -0.38618195  0.19545467 -0.34983874  0.31016893  0.04363772  0.19650947
 -0.00679675 -0.14039249  0.29399979  0.04703801 -0.23310132 -0.42746832
  0.18271736 -0.78615753 -0.3204041  -0.10480744 -0.32040958  0.1902875
  0.69736361  0.05613569]"
1726,544,"[ 4.44298218 -0.83822391 -1.20062671 -2.12583327  0.54328022  0.56601161
  1.86002064 -1.06371379  0.52731924 -0.88528045 -0.52150965 -0.53922614
 -0.17272118  0.58159784 -1.29248311 -0.75326063  0.83925725  1.05894476
  1.5567834  -0.31387838 -0.62790478  0.07662051 -0.0166437   0.09427679
  1.72450795  0.52709528 -0.00446285  0.64140266 -0.12454011 -0.64248767
 -0.08844067 -0.00571716]"
1727,3770,"[11.37956211 -1.85852729  3.57345357 -3.77476627  0.03953297  1.81661896
  1.64612544 -0.55376245 -0.10147211  0.4304866   0.35506135 -0.39154845
  0.09269003  0.18944317 -1.50778542 -0.20796052  0.71578635  0.74910186
  0.92251038  0.55729244  0.08227777 -0.98656977  0.55846414 -0.43905678
  0.21515557 -2.26389114 -1.72461043  0.58776063 -0.26983    -1.17042858
 -0.57490397  0.05294597]"
1728,5327,"[ 2.68796314e+00 -6.52803705e-01  7.88659496e-01 -1.43017246e-01
 -1.72235385e-01 -6.64287270e-01  3.80630364e-02 -2.50684576e-01
 -3.03629556e-01  3.21813093e-05 -4.57977813e-02 -3.35490862e-01
  5.03903200e-02 -1.06653875e-01  2.36972265e-01  3.91206720e-01
 -5.82861357e-01  2.00778279e-01 -7.99222035e-01  3.06503846e-01
 -3.49923110e-01 -4.42828035e-01 -3.59293845e-01 -9.76237928e-02
 -3.49513683e-01 -8.60962764e-01 -1.79749402e-01  4.73971972e-01
  7.83267768e-02 -3.10402890e-01 -3.21205609e-01  2.37192137e-01]"
1729,2462,"[ 5.75647075 -1.16949834  0.95400879 -1.26182788  0.21912953 -0.23493157
 -0.20121605  0.62773562  1.24695214  0.84149258 -0.46550902  0.88688793
  0.28068671 -0.75122842 -0.374753   -0.64677736 -0.32725245  0.0638523
  0.25657147 -0.41385353 -1.27921993  0.51041766 -1.26683176 -1.19199811
 -0.11906346 -0.89045438  0.31039849 -1.09955724 -0.06145621 -0.30321997
 -0.38156767 -0.04519548]"
1730,2873,"[ 1.36571213  0.49918857 -0.58572318  0.17004432  0.42652345 -0.52418246
  0.2255678  -0.2902203  -0.6844475  -0.42625646  0.21407441  0.18283054
  0.50649274 -0.44691477  0.82060787  0.37495354 -0.50938752 -0.13759094
 -0.64262317  0.21706216  0.6090109   0.30079282 -0.37717802 -0.36028248
  0.13951588 -0.03924324 -0.48953096  0.32953843 -0.19892412 -0.17475043
 -0.14276584  0.10436471]"
1731,6307,"[ 2.38162236e+00 -1.86771808e-03 -2.92088983e-01  7.40446567e-01
 -1.06738958e-01 -3.21572760e-01  3.09300262e-01 -2.75835150e-01
 -5.20569342e-01 -6.34936298e-01 -1.13706712e-01  3.13091740e-01
  6.93845447e-01  2.80970714e-01  2.99655385e-01  1.03453844e-01
  4.54872410e-02  1.51017420e-02 -4.12835134e-01  3.67163730e-02
  2.70479967e-01  4.30909118e-01  3.62138136e-01 -1.17106534e-01
  1.40927341e-01  4.21546939e-01 -5.83782425e-01 -3.95661538e-01
  5.28554584e-01 -1.62339046e-01 -1.38897489e-01 -7.94497268e-02]"
1732,1668,"[12.66566905 -0.29800807 -3.29727145  0.60645504 -0.37153368 -0.37951338
 -5.54303299 -2.23888689 -0.83424586  2.83161572  1.03460404  0.96062428
  0.20498522 -0.26821238  3.03287795 -0.34423485 -0.59804954  0.29229301
  4.80731325  1.3690589  -0.10583283  0.77273976  0.73557085 -0.4646581
 -0.38128803  0.05878717 -0.71016034  1.54435636 -0.01779353  0.4043549
  0.87717296 -0.35625999]"
1733,1186,"[ 1.98071137  0.69432929 -0.58973383  1.69827275 -0.55055581 -0.20989819
  0.23027848 -0.18231781  0.1934593  -0.41217078  0.2697726   0.18063199
 -0.42507237  0.02484767 -0.01972857 -0.14875966  1.01332282 -0.66961839
 -0.65547644 -0.23563191  1.09291708  0.73444617  0.80537993 -0.13452797
  0.45067991  0.38772702 -0.39549877  0.20814394 -0.11096558 -0.24917457
 -0.05399443  0.37901158]"
1734,1516,"[ 3.00705602 -0.67851395  0.57458745  1.20035864  0.30324465 -0.58679757
  0.45901328 -0.189951   -0.25904186 -0.25854515 -0.87988636  0.3917673
 -1.36009893 -0.39121443 -0.11585242 -0.17352749  0.01624546  0.80327823
  0.52364427 -0.15883562  0.24577043 -0.10667112 -0.45470995 -0.35592786
 -0.54287929  0.27805935 -0.0569861  -0.188547    0.72775187  0.54094344
  0.23611921 -0.12812248]"
1735,256,"[ 0.79630877  0.32347003 -0.30466196  1.51601222  0.34737617 -0.04603464
  0.09669177  0.01929929 -0.79302212 -0.07989801  0.2020943  -0.0865431
 -1.06337141 -0.6273061  -0.69958835 -0.5116019   0.60760676  0.04390867
  0.11585703  0.03114199  0.35883247  0.37190811 -0.12804699 -0.26599711
 -0.11138942 -0.40988668 -0.07087858  0.51060017  0.47328315 -0.45784365
  0.17077136  0.16265695]"
1736,4805,"[ 8.9292767   0.45175383 -1.16264771  5.10850533  0.63685625  0.50999815
  2.01059555 -0.48147161  0.44553326  0.435161    0.89829079  0.18342467
  0.0489222  -1.3138423   0.69382387 -0.82530746  1.61148014  0.3013726
  0.44813408 -0.64741184  0.53910361 -0.55046246 -0.66558463  0.48099321
  1.10031053 -0.12078622 -1.41074729  0.15932021  1.04944514 -0.28817227
  0.03417189  1.22472381]"
1737,2291,"[ 1.1653019  -0.2670553   0.76324942 -0.25102652 -0.06982974  0.00800594
 -0.57962201 -0.35133635 -0.31394754 -0.50839223  0.06762687 -0.57348991
 -0.10388259  0.38394243 -0.05996992 -0.14953609 -0.10328245 -0.30455672
  0.43217673 -0.05293548  0.4111133   0.31777156 -0.21938782 -0.056496
 -0.62486551  0.31625825 -0.04434712  0.26229326  0.31370987 -0.06717776
  0.170825   -0.04912074]"
1738,6239,"[ 3.63798212e+00 -1.05052473e+00  1.03429654e+00 -1.03291265e+00
 -1.41730314e-01  1.70775308e-01 -3.73339444e-01 -2.17577183e-01
 -1.41888015e-01 -8.24940638e-01 -5.93353386e-01 -1.64930922e+00
 -3.24098939e-01  4.87369797e-01  9.95346070e-01 -3.76404715e-01
 -2.80558261e-01 -2.51572332e-03  1.17574476e+00  2.75735109e-01
 -2.83999172e-01  6.06554118e-01 -4.52358732e-01 -8.40979990e-02
 -1.60129704e+00  3.30957999e-01  3.38609815e-01  1.38258883e+00
  3.52834944e-01  1.74220337e-01  3.80872694e-01 -3.04004743e-02]"
1739,3506,"[ 9.08782635  1.04117959 -4.81130973 -1.4941861   2.15244299  0.0241332
 -4.13402231  6.66325091  0.76047252 -2.97159197 -0.16171735 -0.43471705
  0.26907178 -0.15915939 -2.94184568 -0.22248208  1.06948279 -0.53914654
 -0.76295591 -0.04416477  0.32528036 -3.5725025   0.95377002  1.06506674
  0.86128803  0.88146132  1.58714861 -1.21125618 -1.00431061  0.36483545
  1.57713078  0.65453642]"
1740,4416,"[19.53786913 -3.00640185 -0.68385467 -3.4292042  -0.30476281 -0.22821128
 -0.42945725  0.92218008  0.53779436 -1.81459089  3.70140615 -1.1681987
  0.16332372  0.54263375  1.4889704   2.65531204 -4.72656417  1.68323213
 -1.32104165  0.93638231 -0.33340961  0.14922676  1.21313353 -0.55622172
 -2.35778068  1.39550557  0.74191451  1.23534291  0.56513185  0.93275335
  1.65844113  0.38802807]"
1741,4520,"[ 1.46473438 -0.19754258 -0.50164669 -0.23284262  0.11676441 -0.0846117
 -0.31989769 -0.37994962  0.58678279 -0.51276389  0.01934476 -0.08224069
 -0.01687511  0.2086084  -0.29671581 -0.24721483  0.14060336  0.28714583
 -0.12372323 -0.04623143  0.10702125 -0.00349503  0.16351611 -0.11101499
  0.02111043 -0.45259477 -0.73426196 -0.05134099 -0.01889371 -0.14582456
 -0.20054204  0.18280768]"
1742,3749,"[ 33.54911356   0.72483669   0.82567405 -12.68107745   1.95037297
   2.59320829  12.82175156  -1.15414647  -0.26925858   5.17375058
   3.15646165  -2.28210442   0.08153892  -0.61247479  -2.55008908
  -0.75466266   2.75519352  -2.57897585  -1.13739552   1.06301559
  -1.85853112  -2.86752747  -0.73053376  -2.32993188  -0.50754588
   1.3414983    1.11625452  -1.76783999  -0.50412055   3.6488276
   4.75047779   0.4831956 ]"
1743,3266,"[ 32.61540677  -3.50572817 -12.26090476  -1.33202743  -2.62793792
  -2.5534672   -3.70932951  11.22181505   0.59204052  -0.33241057
   3.01344878   1.99738538   3.99987363  -2.4076655    1.15512369
   1.5576876   -0.80353885   2.72087057  -6.83332912  -2.45059803
  -2.55402382   1.44133164  -1.70603019  -1.95967219   4.03951284
   2.57561922  -2.40373728  -3.98448507   2.02929939  -1.15506874
  -4.35807569  -1.74232184]"
1744,3912,"[ 7.00769601 -1.04502296 -1.41157825 -1.22680009 -0.56518699 -0.55143384
  0.91249581 -2.15645188  0.63559769 -0.10015451 -0.69871629 -0.23647017
 -1.19479559  0.72630295  0.606506    0.39203822 -0.47617857 -0.9438593
 -2.62657934 -0.24544546  0.95137187  0.23168494  0.31709101 -1.0238534
  0.01112664 -0.88329518 -0.2518197  -1.84181649 -1.94419807 -1.86071999
  0.73314767 -2.1704002 ]"
1745,213,"[ 0.9656267  -0.44295829 -0.01210401  0.05239609  0.00995315  0.1702654
 -0.29691594 -0.14114177 -0.76510207 -0.21344395  0.10762882  0.04030247
  0.31545949 -0.05902599 -0.3084112   0.1134612  -0.21508363  0.26681222
 -0.24933571  0.08121265  0.00752468  0.09170262 -0.11617314 -0.22647714
 -0.10055871 -0.30359714 -0.41402416  0.12808695  0.08666276 -0.16312651
  0.04214329 -0.05818184]"
1746,2622,"[ 4.3397246  -0.94933353 -0.50087898  1.08460593 -1.1320914  -0.45529005
  0.19597594 -0.3074599  -0.78039941 -0.32841719 -0.82635104  0.01663591
 -0.6518935  -0.54522209  0.24085691 -0.81484165  0.89828667  1.0168561
  0.35524025 -0.77654187 -0.75886835  0.16618026  1.00524445  1.46542735
  0.05373032  0.04388081 -0.6709837  -0.32750384  0.05545006  0.4206346
 -0.2913526   0.11730238]"
1747,5970,"[ 82.29053287  38.08462469   2.29219648 -13.46056105  -2.41294565
  10.18379584  27.11440675  15.50915343  -2.75761842  23.00290392
   7.61538998   2.63800268  10.56890084  -0.80228441   2.43008277
  -6.05286391  20.5077495    1.43293258  -3.24860487  -0.79128392
 -11.49950471 -13.02733336  11.93425882   4.0961243   -5.34051325
   0.6526858    7.99783004  -8.44903722  -3.79235227  -3.50480306
   1.3036576   -0.4497149 ]"
1748,1449,"[ 3.85983595 -1.09901042 -0.40210794 -0.52394727  0.24214981 -0.59889134
 -0.20800545 -0.36414008  0.20602146 -0.58654294  0.12910581  0.29401621
  0.15582085  0.51017993 -0.43877748 -0.42925643 -0.54683747  0.40320721
 -0.87570573 -0.25095882 -0.05018682 -0.67028892 -0.99967522 -0.98863047
 -0.53690991 -0.25350274 -0.02153443 -0.3523529   0.79678842 -0.10430672
  0.4459385  -0.3006273 ]"
1749,2330,"[10.8398182  -0.95348086 -0.8357907   2.1059077   0.80260709 -2.1810021
  0.05473224 -2.92247516  1.17429412 -0.15142955  1.15633589  1.83385322
  0.48351557  0.37115203  0.32288594 -0.30614841  0.2676775   1.47558545
 -1.92396682 -0.28077029 -1.2695538  -0.90523996  0.11407151 -0.42978341
 -0.42793469 -0.76621006  0.79592887 -0.85872096  2.10149335 -0.99918607
  0.28155765  0.14808568]"
1750,2592,"[ 3.84651148 -1.07099853  0.17422292 -1.40619507 -0.40606198  1.00366794
  0.52187008 -0.55096269  0.57117536  0.19162788  0.37102659 -0.2503462
 -0.40707598  0.09171164 -1.18135791  0.11241167  1.37833297 -0.41074071
  0.49667415  0.07239619  0.23724267  0.02059431  0.85405445  0.19539318
 -0.25249867 -0.50962668 -0.5441079   0.13350096 -0.21088591  0.19208886
 -0.04886913  0.35644894]"
1751,4018,"[22.29034751 -2.41262816  8.15863144  9.32744798 -1.55714515  2.72202398
  5.29194654 -0.62942929  1.80793655 -0.46234472 -5.58190836 -1.82203837
  1.13546841 -4.57319557 -1.54463085  1.66888386 -0.11150564  1.58005561
  1.59213412  0.68250555 -1.61636716 -3.3069437   0.29485851 -0.46725708
 -1.77441877 -3.05730799 -1.48278787 -0.19616561 -0.67942836  1.60730318
  0.37800678 -0.49211256]"
1752,5839,"[ 4.52249079 -0.13457962 -1.82966886  0.09937594  0.33676395 -0.73411796
 -2.15869786  2.98458963 -0.42613778 -1.40347916  0.15924077  0.28152518
  0.5286257   0.04995354  0.22288292  0.15893442  0.29374866 -0.17614643
  0.03176303 -0.68380698  0.62841253 -1.60553555  0.19959407 -0.3178542
 -0.09550428  0.28520543 -0.56382964 -0.11469612  0.70724197  0.14622321
  1.09609639 -0.28415848]"
1753,648,"[ 4.83598154 -1.56542399  0.00678313 -0.6990435   1.71484976 -2.03279051
 -0.80644316 -2.169869   -0.04023064 -1.08185582  0.21486426  0.75286547
  0.1524441   0.55443547 -0.82993336 -0.41429026 -0.13478633 -0.18198383
  0.06958085  0.40248953 -0.60804466  0.2938777  -0.10193891 -0.09920762
  0.23179108  0.20468979 -0.77636281 -0.7268666   0.13481949 -0.36552712
  0.40920587  0.01545687]"
1754,3853,"[22.72615884 -7.83580176  5.97758294 -1.94678645  4.91705275 -1.63211833
 -4.76743883 -5.76224901 -0.22267581 -1.60899742 -0.17986184  2.43361813
  1.47207978 -0.37215769 -2.76492846 -0.97880382 -1.37264507 -2.83473528
  1.61333592  2.52106257 -3.02191595  2.5771187   0.60808021 -0.07925212
  0.64165692  0.48528669  0.7609479  -4.40491836  2.41880621  0.20257416
  1.60537197  0.21294197]"
1755,4735,"[ 1.02687288e+01 -2.96016487e+00  4.82792328e+00 -2.85942636e+00
  1.84251886e+00  1.95810746e+00  2.35040549e+00  1.27644581e+00
  2.08047733e-01  2.61018108e+00 -1.29113345e+00 -1.05511192e+00
  1.56821797e+00 -1.27969839e+00 -2.26240620e-01  1.16544837e-01
  2.31516464e-01  3.12072237e-01  2.42725107e-01 -2.75287554e-01
 -2.08886175e-03 -1.57308241e+00  4.59249188e-01 -8.22127764e-01
  5.02493514e-02 -8.98661434e-01 -1.06214231e+00  2.87220676e-01
  4.44774792e-01 -4.26230297e-01 -4.54029640e-01 -7.47131557e-01]"
1756,5587,"[ 3.46416925 -1.1430696   0.32491444 -0.92200827  0.49944171  0.71100134
  0.21496048 -0.60224077 -1.11310692 -0.6663861   0.04720358 -0.42767378
 -0.10240963  0.1667316  -1.74200645  0.62442247  0.02338213 -0.72544001
  0.00779092  0.17307536  0.23910481 -0.06613264  0.60090876 -0.77459775
 -0.49279109 -0.09118365 -0.46351076 -0.40634969  0.18783174 -0.34793931
 -0.12645247 -0.31627393]"
1757,965,"[ 9.02879981 -1.83914754  5.05137807  1.59252709  1.04772164  1.75862527
  1.47828285  1.72398229  1.37860218 -1.04338693  0.37510501 -0.43803554
 -0.63731097  2.49436003 -0.65631264  0.05408871 -0.52320459 -2.22378484
  1.11882754  0.26123095  0.3815316   0.75287893  0.7460276  -1.11395567
 -0.07164723  0.65708736 -0.52310237 -0.95185332  1.27542512 -0.63916964
  0.09036232  0.01775949]"
1758,2614,"[15.43308789 -3.22913607  2.58893462 12.65598098  0.16109596  3.23506591
  4.79293319  1.73599847  1.12423281 -0.43921319 -0.41739893 -0.41238476
  0.41357334 -0.7413677   0.11844526  0.57901404  1.32114934  0.85433487
  2.31517379 -1.58857387  1.65072631  0.67562767 -0.1115485   1.39991018
  0.28584271  0.08657889 -0.84892491 -1.76779471 -0.55044463 -0.78854932
 -0.67101072 -0.87360295]"
1759,6136,"[ 5.49446434 -0.63518532 -1.81049159 -1.17819349  0.38535225  0.76767611
  2.22283854  1.18587374 -0.52643216 -0.30969495 -0.95501776 -0.39419152
 -0.21440057  1.054186   -1.18963198 -0.18623334 -1.43368335 -0.49897006
  0.513248   -0.82269875  0.16280494  0.5523759   0.25392363 -0.89612881
 -1.97106311 -0.02806691  1.72306837  0.30003033 -0.81765662  0.77217665
  0.01066462  0.70998079]"
